grade_biologi_odd,kkm_biologi_odd,grade_biologi_even,kkm_biologi_even,grade_fisika_odd,kkm_fisika_odd,grade_fisika_even,kkm_fisika_even,grade_kimia_odd,kkm_kimia_odd,grade_kimia_even,kkm_kimia_even,grade_sosiologi_odd,kkm_sosiologi_odd,grade_sosiologi_even,kkm_sosiologi_even,grade_geografi_odd,kkm_geografi_odd,grade_geografi_even,kkm_geografi_even,grade_ekonomi_odd,kkm_ekonomi_odd,grade_ekonomi_even,kkm_ekonomi_even,grade_matematika_odd,kkm_matematika_odd,grade_matematika_even,kkm_matematika_even,grade_bahasa_inggris_odd,kkm_bahasa_inggris_odd,grade_bahasa_inggris_even,kkm_bahasa_inggris_even,grade_bahasa_indonesia_odd,kkm_bahasa_indonesia_odd,grade_bahasa_indonesia_even,kkm_bahasa_indonesia_even,grade_bahasa_mandarin_odd,kkm_bahasa_mandarin_odd,grade_bahasa_mandarin_even,kkm_bahasa_mandarin_even,grade_bahasa_jepang_odd,kkm_bahasa_jepang_odd,grade_bahasa_jepang_even,kkm_bahasa_jepang_even,grade_bahasa_korea_odd,kkm_bahasa_korea_odd,grade_bahasa_korea_even,kkm_bahasa_korea_even,grade_bahasa_jerman_odd,kkm_bahasa_jerman_odd,grade_bahasa_jerman_even,kkm_bahasa_jerman_even,name,status
90,70,94,70,92,70,92,70,95,70,96,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,82,0,0,65,0,75,0,0,0,75,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa dan Desain,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,94,70,85,70,88,70,85,70,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,83,0,0,0,82,74,87,73,84,0,0,0,0,0,0,0,0,75,0,0,90,0,88,77,91,75,80,0,0,75,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,0
0,0,0,0,0,0,0,0,0,75,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,72,65,0,0,0,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,75,0,65,74,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,79,0,0,75,83,0,85,72,0,70,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,0,0,0,0,0,0,0,0,0,85,73,82,73,78,73,76,73,85,73,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,65,0,72,0,0,0,68,90,0,92,76,92,77,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,68,87,68,93,68,90,68,83,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
89,75,91,75,91,75,91,75,82,75,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,86,75,70,75,81,75,84,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,87,0,0,75,83,75,76,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
77,77,85,77,88,77,85,77,88,77,84,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,1
0,0,81,0,0,75,90,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,75,94,0,80,67,0,75,85,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,0,0,0,0,0,0,0,0,0,82,70,91,70,88,70,94,70,82,70,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,1
86,76,88,0,0,0,0,0,77,75,89,71,0,0,0,0,0,0,0,74,0,0,0,0,0,0,65,77,0,73,91,0,73,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,0,0,0,83,70,0,77,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,75,0,70,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,68,88,68,84,68,84,68,84,68,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,73,91,73,73,73,73,73,70,73,80,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,78,91,79,81,78,86,79,86,78,86,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,72,0,0,0,80,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,75,83,0,90,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,Sastra Inggris,0
0,0,0,0,0,0,0,75,87,0,0,0,0,0,78,0,0,75,0,0,0,70,0,0,0,0,84,0,88,75,0,0,0,70,78,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra China,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,76,85,76,92,76,93,76,93,76,93,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
78,0,0,0,0,0,0,73,0,0,83,0,0,70,0,0,0,75,0,0,78,0,89,75,0,0,0,72,0,0,0,70,80,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
85,70,88,70,87,70,95,70,90,70,91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
82,70,87,70,84,70,88,70,80,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,90,76,88,76,90,76,88,76,92,76,88,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
83,0,0,0,85,0,0,0,75,0,79,72,0,0,0,0,0,0,0,70,0,76,0,0,79,0,80,0,78,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
92,75,92,75,91,75,97,75,91,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,75,98,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,88,70,0,0,0,0,88,75,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
89,0,0,0,84,0,79,0,0,75,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,75,84,70,0,0,88,0,93,0,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,73,84,73,91,73,85,73,83,73,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,77,89,0,0,75,90,73,0,70,0,0,0,0,0,0,0,0,0,0,0,75,89,75,0,0,84,0,88,0,0,70,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,0
87,76,88,76,84,76,84,76,83,76,85,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,65,95,75,0,0,86,0,0,0,0,0,77,0,0,0,0,0,65,0,0,0,0,0,89,70,85,0,91,0,85,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,0
80,0,0,0,79,78,0,0,0,76,0,70,0,0,0,0,0,0,0,0,0,0,0,0,77,75,86,75,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,70,87,70,88,70,83,70,88,70,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,84,75,76,75,79,75,77,75,80,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
80,72,0,0,0,78,0,0,0,75,0,0,0,0,0,0,0,76,80,0,0,0,0,0,0,75,70,0,93,77,76,73,90,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,73,73,73,74,73,73,73,84,73,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,81,0,0,0,0,75,0,0,93,0,0,0,0,0,0,0,80,0,92,75,0,0,87,0,0,70,82,0,0,70,80,75,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,0
83,0,85,0,98,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,74,75,67,78,0,0,84,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra China,0
88,73,90,73,77,73,83,73,83,73,86,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
83,75,91,75,85,75,87,75,86,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,77,0,0,82,0,0,0,0,72,0,0,0,0,0,0,0,0,83,0,0,0,Err:522,0,74,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra China,0
89,75,78,75,78,75,85,75,89,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
75,70,80,70,73,70,74,70,75,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
78,0,0,67,0,0,89,0,0,76,0,0,0,70,0,0,0,75,0,0,0,0,0,0,88,75,88,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,0
91,0,0,70,85,0,0,75,96,0,85,0,0,0,0,0,86,0,0,0,0,0,0,0,0,75,89,0,0,0,0,75,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,76,78,76,83,76,83,76,86,76,85,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,82,75,78,75,88,75,81,75,80,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,65,74,65,68,65,68,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,66,70,74,70,80,70,76,70,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
75,76,0,0,0,0,0,70,94,0,72,0,85,75,0,0,0,0,0,0,86,0,0,0,88,0,0,70,79,75,84,75,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,79,73,82,73,89,73,88,73,88,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
94,0,0,70,0,0,91,0,0,0,0,72,83,0,0,75,0,0,0,0,0,0,0,0,95,0,89,73,0,75,0,73,0,75,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,0
0,0,0,0,0,0,0,0,0,0,0,75,86,0,0,0,0,0,0,0,0,0,0,0,79,73,0,0,81,0,78,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,0
82,70,85,70,86,70,86,70,89,70,93,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,65,81,65,65,65,70,65,72,65,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
83,0,0,70,0,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,90,75,92,0,0,75,83,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,0
0,0,0,0,0,0,70,0,0,0,89,70,0,0,0,0,88,0,0,71,0,0,87,0,86,75,0,75,72,75,83,70,0,70,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,88,75,87,75,91,75,86,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,81,76,80,76,80,76,80,76,82,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
88,70,83,75,80,0,0,0,0,75,0,0,0,0,0,0,0,0,81,0,0,0,82,0,75,65,0,75,0,0,88,75,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,0
0,0,0,0,0,0,0,0,0,0,0,0,82,70,85,70,87,70,86,70,87,70,88,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
75,75,81,75,75,75,80,75,77,75,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,85,75,88,75,90,75,89,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
0,0,86,0,0,0,89,0,0,0,0,71,0,0,0,0,0,72,75,0,0,0,0,0,0,0,87,0,80,65,90,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,0,0,88,0,0,0,91,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,76,78,0,75,0,0,0,72,0,74,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,76,81,76,85,76,84,76,88,76,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,85,0,0,0,0,75,0,70,87,60,0,0,0,68,0,0,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Sipil,0
80,75,82,75,77,75,80,75,77,75,80,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
82,67,85,67,82,67,85,67,80,67,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
88,0,89,75,0,75,0,0,0,75,0,0,0,75,0,0,0,0,0,0,0,0,0,75,79,73,89,0,0,75,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
93,75,96,75,88,75,87,75,83,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
77,75,79,75,76,75,78,75,75,75,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,80,70,81,70,76,70,81,70,81,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa Murni,1
80,76,84,0,92,0,88,71,0,0,82,0,0,0,90,0,0,0,0,0,0,0,0,0,80,75,74,75,85,68,88,0,0,78,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,87,75,75,75,82,75,78,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
85,77,88,77,86,77,87,77,86,77,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
76,75,84,75,82,75,89,75,80,75,80,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
71,70,70,70,71,70,72,70,78,70,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
97,76,92,62,0,0,0,75,81,74,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,82,75,0,0,91,73,85,70,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,73,90,68,0,0,83,0,95,75,0,0,0,75,0,0,0,75,0,0,81,0,0,0,0,75,84,73,75,78,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
87,70,89,70,87,70,95,70,83,70,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,72,0,76,0,75,0,0,0,76,0,0,0,0,85,0,0,0,80,0,0,0,0,0,0,0,80,75,0,0,81,0,83,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,0
92,75,98,0,0,75,0,0,0,0,0,70,84,0,0,0,85,0,0,0,0,75,81,0,89,75,0,72,80,0,85,75,84,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,0
92,75,94,75,86,75,88,75,88,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,1
89,72,0,0,0,75,0,0,82,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,87,70,0,0,78,75,0,73,77,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
73,70,84,70,81,70,77,70,78,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,1
92,75,90,75,100,75,99,75,96,75,97,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,77,84,77,94,77,83,77,78,77,86,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,75,0,0,90,0,74,0,0,75,0,0,0,0,85,75,93,70,0,0,0,0,85,0,0,0,75,0,85,76,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,0,0,67,0,75,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,73,78,75,0,75,0,0,0,0,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa dan Desain,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,75,93,75,86,0,86,75,89,75,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,78,75,88,75,82,75,82,75,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,80,70,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,87,73,89,0,78,0,0,0,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Interior,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,70,56,70,73,70,84,70,80,70,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
82,72,0,0,0,73,0,0,0,0,96,72,0,0,0,0,0,0,0,70,0,0,0,0,84,0,0,75,91,0,0,0,70,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,85,75,76,75,82,75,87,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
93,0,79,0,0,75,77,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,70,0,75,97,75,76,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,75,0,0,91,0,0,76,0,0,0,0,84,70,83,0,0,75,0,0,0,0,84,0,87,75,94,0,90,0,0,75,80,0,0,88,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,Teknik Industri,0
0,0,82,0,0,75,0,72,0,72,92,0,0,0,0,0,80,0,0,0,0,0,0,0,75,0,78,75,0,0,0,75,81,65,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,0
0,0,90,76,80,0,83,75,86,0,0,0,0,70,77,75,0,0,0,75,0,70,0,0,0,75,0,0,0,73,81,75,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
80,75,0,0,0,75,0,75,0,70,0,0,0,0,0,0,0,72,84,0,75,0,0,0,83,0,83,70,0,70,84,72,90,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
92,0,0,0,0,0,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,84,90,75,0,68,0,72,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
83,80,87,80,80,80,80,80,91,80,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,75,0,0,0,0,90,0,0,0,84,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,73,0,0,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,75,76,75,87,75,76,75,86,75,76,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
80,76,83,76,78,76,79,76,80,76,82,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,0
0,0,0,0,85,71,0,70,96,0,79,0,0,75,87,0,0,0,0,0,0,76,0,76,0,75,86,75,0,0,85,0,0,78,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,0
0,65,88,0,0,0,0,0,0,75,82,75,0,0,0,70,0,0,0,75,0,73,0,0,0,60,87,0,0,75,92,0,87,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,0
0,0,86,0,0,0,0,0,0,75,90,0,0,0,0,0,0,0,0,0,0,0,0,0,81,76,0,0,0,70,83,0,85,75,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,0
80,0,0,0,91,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,89,70,0,75,86,0,95,0,0,75,82,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,0
0,75,80,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,70,93,73,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,0
